Date,Open,High,Low,Close,Adj Close,Volume
2017-09-27,64.360001,64.750000,63.480000,64.419998,54.617428,47300
2017-09-28,64.230003,64.870003,63.930000,64.760002,54.905697,59200
2017-09-29,64.669998,64.820000,64.000000,64.120003,54.363087,70800
2017-10-02,64.099998,64.570000,63.540001,63.869999,54.151127,96600
2017-10-03,63.740002,64.150002,63.630001,63.889999,54.168079,66800
2017-10-04,63.299999,64.169998,63.000000,63.630001,53.947651,88700
2017-10-05,63.740002,64.250000,63.099998,63.110001,53.506775,81500
2017-10-06,63.099998,63.340000,62.750000,62.919998,53.345688,74500
2017-10-09,62.919998,64.000000,62.509998,63.549999,53.879818,100600
2017-10-10,63.700001,63.860001,62.900002,63.150002,53.540684,398500
2017-10-11,62.880001,63.250000,62.750000,62.830002,53.269371,88200
2017-10-12,62.669998,63.000000,62.230000,62.380001,52.887856,111600
2017-10-13,62.380001,63.400002,62.259998,63.320000,53.684811,720500
2017-10-16,63.400002,63.799999,62.810001,63.369999,53.727211,131200
2017-10-17,63.259998,63.619999,63.110001,63.200001,53.583076,97500
2017-10-18,63.470001,63.689999,63.020000,63.549999,53.879818,164200
2017-10-19,63.189999,63.950001,63.099998,63.880001,54.159607,63400
2017-10-20,64.139999,64.139999,63.310001,63.529999,53.862858,50800
2017-10-23,63.389999,63.630001,63.009998,63.630001,53.947651,119700
2017-10-24,63.490002,63.549999,62.029999,62.200001,52.735241,225200
2017-10-25,62.250000,62.430000,59.660000,62.080002,52.633507,233900
2017-10-26,62.110001,63.200001,61.669998,62.459999,52.955681,96500
2017-10-27,62.500000,62.610001,61.610001,61.689999,52.302849,128800
2017-10-30,61.650002,61.810001,61.320000,61.639999,52.260456,68600
2017-10-31,61.720001,62.869999,61.720001,62.599998,53.074375,101400
2017-11-01,62.500000,63.430000,62.250000,62.810001,53.252422,132800
2017-11-02,64.250000,66.250000,64.050003,65.419998,55.465263,238000
2017-11-03,65.500000,66.000000,64.519997,65.930000,55.897667,105200
2017-11-06,65.970001,67.160004,65.930000,66.379997,56.279190,109000
2017-11-07,66.519997,66.980003,65.180000,65.629997,55.643303,146700
2017-11-08,65.769997,67.150002,65.260002,66.690002,56.542011,102500
2017-11-09,66.680000,67.309998,66.010002,67.000000,56.804844,72500
2017-11-10,67.099998,67.720001,67.010002,67.500000,57.228771,47400
2017-11-13,67.199997,67.680000,66.720001,66.860001,56.686153,128100
2017-11-14,66.760002,67.699997,66.570000,67.440002,57.177895,49400
2017-11-15,67.360001,67.360001,66.120003,66.529999,56.406372,122500
2017-11-16,66.930000,67.680000,66.510002,67.410004,57.152458,39900
2017-11-17,67.410004,67.940002,66.959999,67.160004,56.940498,68700
2017-11-20,67.099998,67.309998,67.000000,67.269997,57.033752,67900
2017-11-21,67.250000,67.470001,67.019997,67.370003,57.118542,59000
2017-11-22,67.489998,67.489998,66.410004,66.550003,56.423321,44700
2017-11-24,66.959999,67.309998,66.599998,67.019997,56.821793,43300
2017-11-27,67.370003,67.500000,66.269997,66.500000,56.380928,87700
2017-11-28,66.750000,67.209999,66.110001,67.209999,56.982887,122400
2017-11-29,67.099998,67.750000,66.639999,67.440002,57.177895,60100
2017-11-30,67.500000,67.959999,67.440002,67.870003,57.542458,88300
2017-12-01,66.980003,67.480003,66.160004,66.279999,56.941082,85000
2017-12-04,66.730003,67.650002,66.389999,66.900002,57.473724,200500
2017-12-05,66.220001,67.330002,65.129997,67.120003,57.662739,109500
2017-12-06,66.900002,67.650002,66.290001,67.250000,57.774414,44900
2017-12-07,67.000000,67.440002,66.580002,67.120003,57.662739,63400
2017-12-08,67.309998,67.529999,66.120003,66.800003,57.387825,127700
2017-12-11,66.830002,67.400002,66.510002,67.239998,57.765823,53900
2017-12-12,67.029999,67.239998,66.529999,67.169998,57.705688,56300
2017-12-13,67.430000,67.589996,67.099998,67.589996,58.066505,191100
2017-12-14,67.660004,67.750000,67.339996,67.750000,58.203968,72000
2017-12-15,68.000000,68.250000,67.500000,68.199997,58.590553,189200
2017-12-18,68.709999,69.449997,68.250000,69.279999,59.518391,115300
