Date,Open,High,Low,Close,Adj Close,Volume
2017-09-21,308.100006,308.910004,307.390015,308.010010,285.610565,875600
2017-09-22,308.649994,311.359985,308.260010,308.540009,286.101990,1018600
2017-09-25,308.480011,308.970001,304.709991,306.850006,284.534912,1222400
2017-09-26,308.549988,310.690002,308.209991,309.579987,287.066315,1025800
2017-09-27,309.700012,311.320007,309.010010,310.130005,287.576385,973300
2017-09-28,309.010010,310.369995,306.579987,309.130005,286.649109,824200
2017-09-29,308.950012,310.359985,308.690002,310.290009,287.724670,911500
2017-10-02,310.790009,311.380005,309.269989,311.329987,288.689117,1007800
2017-10-03,311.380005,314.019989,311.299988,312.859985,290.107880,803000
2017-10-04,313.279999,314.100006,312.459991,313.019989,290.256195,903700
2017-10-05,312.820007,315.290009,312.640015,314.579987,291.702759,950400
2017-10-06,315.000000,316.459991,314.279999,316.459991,293.446045,857700
2017-10-09,316.619995,318.339996,315.500000,317.299988,294.224945,880100
2017-10-10,318.320007,318.320007,316.220001,317.709991,294.605133,941500
2017-10-11,317.649994,318.799988,317.049988,318.589996,295.421173,706300
2017-10-12,318.350006,321.559998,318.279999,321.149994,297.794922,867700
2017-10-13,321.619995,322.190002,319.140015,319.390015,296.162964,1095500
2017-10-16,319.739990,320.670013,317.739990,318.940002,295.745667,588200
2017-10-17,318.700012,318.929993,317.019989,318.269989,295.124390,741600
2017-10-18,318.329987,318.820007,314.700012,315.570007,292.620819,1131100
2017-10-19,315.570007,317.070007,313.019989,316.839996,293.798370,727600
2017-10-20,317.929993,320.000000,316.600006,320.000000,296.728577,933400
2017-10-23,321.059998,321.559998,319.869995,320.730011,297.405548,1239000
2017-10-24,314.690002,317.000000,310.609985,313.149994,290.376740,2567800
2017-10-25,312.859985,315.959991,311.309998,312.429993,289.709167,1658800
2017-10-26,313.440002,314.420013,303.309998,307.890015,285.499268,1599400
2017-10-27,307.950012,310.380005,307.750000,308.000000,285.601288,998600
2017-10-30,308.500000,310.420013,307.820007,308.630005,286.185455,1157300
2017-10-31,309.160004,309.829987,308.140015,308.160004,285.749634,693900
2017-11-01,309.049988,309.660004,306.230011,306.600006,284.303131,1016100
2017-11-02,306.109985,310.859985,306.109985,310.859985,288.253235,868900
2017-11-03,310.920013,311.850006,309.040009,309.989990,287.446564,652200
2017-11-06,309.720001,311.929993,308.679993,310.079987,287.530029,717300
2017-11-07,310.079987,313.369995,310.079987,313.290009,290.506592,874200
2017-11-08,313.440002,315.700012,313.299988,315.640015,292.685638,729600
2017-11-09,314.850006,315.059998,310.279999,311.079987,288.457275,890600
2017-11-10,310.299988,311.679993,309.760010,311.170013,288.540741,630800
2017-11-13,311.000000,313.279999,310.309998,312.950012,290.191315,702800
2017-11-14,312.000000,314.000000,310.700012,313.739990,290.923828,605700
2017-11-15,313.100006,313.779999,310.540009,310.640015,288.049316,754900
2017-11-16,311.089996,312.799988,311.000000,312.649994,289.913055,635500
2017-11-17,311.589996,312.429993,309.500000,309.700012,287.177643,692300
2017-11-20,310.200012,315.570007,310.010010,314.649994,291.767670,901800
2017-11-21,315.239990,317.619995,314.609985,316.940002,293.891113,858000
2017-11-22,316.309998,316.859985,314.350006,314.869995,291.971710,685700
2017-11-24,315.089996,316.230011,315.019989,315.820007,292.852570,320900
2017-11-27,316.000000,316.890015,315.049988,316.700012,293.668549,657800
2017-11-28,316.779999,319.429993,316.170013,319.010010,295.810638,967200
2017-11-29,319.500000,321.209991,318.329987,320.760010,297.433350,1190500
2017-11-30,319.619995,320.940002,318.480011,319.119995,297.769257,2626200
2017-12-01,319.059998,319.630005,311.130005,313.570007,292.590576,1707400
2017-12-04,315.940002,316.519989,311.609985,311.779999,290.920319,1365900
2017-12-05,314.500000,314.500000,310.070007,310.140015,289.390076,1171000
2017-12-06,311.980011,313.070007,310.250000,311.970001,291.097595,824800
2017-12-07,311.829987,315.359985,311.809998,314.420013,293.383667,972300
2017-12-08,316.559998,316.559998,313.450012,315.850006,294.718018,853900
2017-12-11,315.450012,317.239990,315.149994,316.170013,295.016632,765800
2017-12-12,316.380005,316.899994,314.910004,315.890015,294.755341,1082200
2017-12-13,316.660004,319.829987,316.299988,317.790009,296.528229,862400
2017-12-14,318.209991,319.029999,316.420013,317.010010,295.800446,867600
2017-12-15,318.690002,323.380005,318.429993,322.820007,301.221680,1929400
2017-12-18,323.589996,323.940002,319.000000,322.760010,301.165771,1254400
2017-12-19,322.760010,323.130005,319.779999,319.970001,298.562347,931000
2017-12-20,319.839996,321.260010,317.649994,317.720001,296.462891,932400
2017-12-21,319.000000,319.200012,317.010010,317.190002,295.968353,868700
2017-12-22,318.299988,319.239990,317.600006,318.029999,296.752136,542100
2017-12-26,318.359985,319.769989,317.970001,318.510010,297.200073,516900
2017-12-27,319.670013,319.670013,318.070007,319.440002,298.067841,574700
2017-12-28,319.829987,322.299988,319.709991,322.100006,300.549835,721700
2017-12-29,322.220001,323.149994,321.019989,321.049988,299.570099,731200
2018-01-02,322.000000,322.619995,317.500000,318.540009,297.228088,1189600
2018-01-03,318.980011,321.519989,318.630005,321.209991,299.719421,893400
2018-01-04,321.190002,326.899994,320.989990,326.720001,304.860748,1443000
2018-01-05,325.989990,330.179993,325.980011,329.679993,307.622681,1241100
2018-01-08,328.959991,330.410004,327.809998,328.160004,306.204437,1084500
2018-01-09,329.000000,331.829987,328.420013,330.510010,308.397217,865400
2018-01-10,331.070007,333.739990,330.010010,331.049988,308.901031,1504600
2018-01-11,331.850006,332.079987,330.160004,331.130005,308.975739,1152000
2018-01-12,331.350006,336.350006,331.029999,336.250000,313.753143,1428100
2018-01-16,336.350006,336.670013,330.000000,330.109985,308.023987,1374900
2018-01-17,331.459991,335.739990,330.320007,334.859985,312.456146,1009600
2018-01-18,334.109985,335.920013,332.989990,333.000000,310.720612,973200
2018-01-19,334.239990,334.890015,331.779999,332.000000,309.787567,1511800
2018-01-22,331.769989,332.700012,328.970001,329.000000,306.988220,1463000
2018-01-23,329.989990,331.149994,328.510010,328.700012,306.708252,1066200
2018-01-24,328.869995,332.480011,327.420013,330.489990,308.378479,1360200
2018-01-25,331.040009,335.190002,330.209991,334.720001,312.325500,1782900
2018-01-26,336.869995,345.109985,334.739990,344.899994,321.824432,2057300
2018-01-29,350.000000,354.320007,342.149994,351.420013,327.908234,2881100
2018-01-30,346.519989,352.720001,345.049988,350.390015,326.947144,2032900
2018-01-31,353.279999,358.519989,352.450012,354.850006,331.108704,1887200
2018-02-01,354.260010,361.790009,354.010010,357.380005,333.469482,1579700
2018-02-02,355.000000,358.000000,351.519989,352.660004,329.065216,1958600
2018-02-05,348.630005,353.989990,326.109985,336.459991,313.949097,2947100
2018-02-06,328.709991,340.010010,327.230011,337.589996,315.003510,2603000
2018-02-07,338.290009,350.339996,337.820007,345.429993,322.318970,2052900
2018-02-08,350.209991,350.989990,334.010010,334.299988,311.933594,2627600
2018-02-09,338.100006,344.880005,332.250000,341.420013,318.577271,2366600
2018-02-12,344.540009,348.470001,340.100006,345.809998,322.673523,1829200
2018-02-13,345.200012,351.059998,344.510010,350.230011,326.797852,1279300
2018-02-14,348.809998,355.390015,348.200012,354.660004,330.931427,1652100
2018-02-15,357.399994,361.019989,354.739990,361.000000,336.847260,1167600
2018-02-16,361.000000,363.000000,357.839996,360.529999,336.408691,1084800
2018-02-20,359.149994,362.670013,357.230011,358.690002,334.691772,1102600
2018-02-21,359.000000,362.980011,357.000000,357.059998,333.170807,1391000
2018-02-22,358.440002,358.970001,354.510010,355.410004,331.631287,1432700
2018-02-23,356.250000,358.690002,353.839996,358.690002,334.691772,902500
2018-02-26,360.000000,361.320007,357.079987,358.700012,334.701141,1156300
